platform,tweet_id,author_handle,author_name,text,created_at,url,is_official,source_query,has_media,likes,retweets,replies,views,bookmarks,author_followers,engagement_score
x,2040183773401125250,peyton_mcmanus,peyton_mcmanus,"@porestar @lemire Fikri in our office is using Claude Code and I watch that grind - which is actually amazing.  I’m pretty comfortable in VS, so I’m 90% copilot but I am shifting around models.  I started with ChatGPT external and that lasted for a couple of days.",Fri Apr 03 21:44:51 +0000 2026,https://x.com/i/status/2040183773401125250,False,Claude vs ChatGPT,False,0,0,1,165,0,754,165
x,2040168215490216089,carbonowski,Michael Carbon,Codex may be as good as Claude Code but chat gpt vs Claude there’s no comparison at all,Fri Apr 03 20:43:01 +0000 2026,https://x.com/i/status/2040168215490216089,False,Claude vs ChatGPT,False,0,0,0,24,0,119,24
x,2040167615239245920,Omaano_,Omaano Tetteh,ChatGPT vs Claude  Same prompt different ideology https://t.co/DJxv7ZM9RE,Fri Apr 03 20:40:38 +0000 2026,https://x.com/i/status/2040167615239245920,False,Claude vs ChatGPT,True,3,0,0,32,0,29,32
x,2040166386828206289,GetVennAI,VennAI,"Imagine using AI safely with your Gmail so you can do in seconds what used to take hours — briefings, digests, outreach, campaign prep, and more.  See all the ways people are using Venn's Gmail connector with Claude, ChatGPT, Cursor, and VS Code.   🔗 https://t.co/RksdlsBfV1 https://t.co/NDsOBg8xCR",Fri Apr 03 20:35:45 +0000 2026,https://x.com/i/status/2040166386828206289,False,Claude vs ChatGPT,True,1,1,0,28,0,14,28
x,2040158544410861984,QuantAlgosAi,Quant King,Just tested image generation: Claude vs Gemini vs ChatGPT vs Grok ⚡ The gap is massive — and it was super obvious who stood out 🔥 Anyone else seeing the same? 👀,Fri Apr 03 20:04:35 +0000 2026,https://x.com/i/status/2040158544410861984,False,Claude vs ChatGPT,False,2,0,1,43,0,1612,43
x,2040152959552483605,chaserbest1,Jay,"The Claude vs. ChatGPT rivalry has officially moved from the browser to the ballot box. On Friday, April 3, 2026, reports emerged that Anthropic PBC has formally established its own federal corporate PAC. This move solidifies the company’s massive $20 million push into the 2026",Fri Apr 03 19:42:24 +0000 2026,https://x.com/i/status/2040152959552483605,False,Claude vs ChatGPT,False,3,0,0,104,0,2260,104
x,2040152050806526189,RossWo2,Ross Wo,"@AdamBartas Claude vs Chatgpt is basically quality vs quantity, gpt is still useable if you are strict, detailed and persistant but even then it still makes lots of wrong. unfortunately for me Chatgpt just can't handle the works i'm doing. claude with its trash token is still more efficient",Fri Apr 03 19:38:47 +0000 2026,https://x.com/i/status/2040152050806526189,False,Claude vs ChatGPT,False,0,0,0,75,0,5,75
x,2040126220684218662,x980ux89hx8h,Baba Booey,"@junkbondanalyst Claude vs ChatGPT vs Gemini vs Grok, who  would you pick as primary for a work environment? If it's for ib, I might go Grok as well, assuming everyone capabilities say 18mo from now will meet the minimum requirements no matter what. Grok feels less ideologically conflicted.",Fri Apr 03 17:56:09 +0000 2026,https://x.com/i/status/2040126220684218662,False,Claude vs ChatGPT,False,3,0,2,2636,1,760,2636
x,2040123743025193223,Sarthakbuilds,Neural Nomad,"Some people in my class don't even know the cursor or Claude code or kimi, they just flaunt that they use ChatGPT. But at the same time, seniors like @ramxcodes exist in my college.  Don't blame your college ( ik they are at fault but fully). It's you vs you! Blame yourself if",Fri Apr 03 17:46:18 +0000 2026,https://x.com/i/status/2040123743025193223,False,Claude vs ChatGPT,False,2,0,2,154,0,233,154
x,2040122171385688135,erdenebatt,Цэнддоржийн ЭРДЭНЭБАТ,"Монголын техникийн хэрэглээнд ClaudeAI vs ChatGPT — аль нь хэзээ хэрэгтэй? 🤖💻  Хурц дүн: ChatGPT нь боловсролын ерөнхий асуултад хариулж, суурь мэдлэг олгох сайн. Харин Claude нь техникийн гүнзгий асуултад илүү дэлгэрэнгүй, шинжлэх ухааны хариулт өгнө. Таны шаардлагад",Fri Apr 03 17:40:03 +0000 2026,https://x.com/i/status/2040122171385688135,False,Claude vs ChatGPT,False,0,0,0,22,0,1260,22
x,2040113556298096807,JulianGoldieSEO,Julian Goldie SEO,"Everyone's arguing ChatGPT vs Claude.  Meanwhile, this free AI just turned a screenshot into working front-end code in seconds.GLM 5V Turbo dropped April 1st, 2026 and it's not a joke.  Here's how to use it right now →  → Go to chat.zai (free, no API key needed) → Upload a https://t.co/rLYcnsLt2T",Fri Apr 03 17:05:49 +0000 2026,https://x.com/i/status/2040113556298096807,False,Claude vs ChatGPT,True,2,1,1,968,5,160912,968
x,2040110872761176574,used7xpdlu4,UZ,Claude glazing u&gt;&gt;&gt; vs chatgpt,Fri Apr 03 16:55:10 +0000 2026,https://x.com/i/status/2040110872761176574,False,Claude vs ChatGPT,False,4,0,0,321,0,7264,321
x,2040095228431065223,JayNaiduX,Jay Naidu,and the Anthropic vs OpenAI battle continues. https://t.co/Io4fg62B7A,Fri Apr 03 15:53:00 +0000 2026,https://x.com/i/status/2040095228431065223,False,Claude vs ChatGPT,True,3,0,1,63,0,523,63
x,2040092240962326981,bitrefill,Bitrefill,"ChatGPT vs. Claude, who did it better?👀 https://t.co/XVi4Y0cuQx",Fri Apr 03 15:41:07 +0000 2026,https://x.com/i/status/2040092240962326981,False,Claude vs ChatGPT,True,23,2,2,2110,1,73404,2110
x,2040083937012355087,WizzyOnChain,Wizzy,JUST IN: Claude vs. ChatGPT Top Cryptocurrencies for April 2026. The crypto market in the first quarter of 2026 was marked by weakness and high uncertainty.  Claude and ChatGPT examine in detail the global trends and the evolution of regulations that will influence the crypto https://t.co/O5IOug2eYw,Fri Apr 03 15:08:08 +0000 2026,https://x.com/i/status/2040083937012355087,False,Claude vs ChatGPT,True,7,0,6,150,0,86370,150
x,2040082413590810969,garyfung,gary IH fung,"@haha_girrrl Vs ChatGPT  Not vs Claude, sonnet is best at writing at the mass market free tier",Fri Apr 03 15:02:04 +0000 2026,https://x.com/i/status/2040082413590810969,False,Claude vs ChatGPT,False,0,0,0,20,0,3739,20
x,2040081899809337647,MatrizX8,MatrizX🧬,Grok vs ChatGPT vs Claude para FINANZAS:  Battle definitivo 🥊  ChatGPT: ✅ Versatil ❌ Genérico en análisis profundo  Claude: ✅ Análisis detallado brutal ✅ Entiende contexto financiero ❌ A veces demasiado conservador  Grok: ✅ Real-time data ✅ Sin filtros ❌ Menos https://t.co/tVUDaD2Kzm,Fri Apr 03 15:00:02 +0000 2026,https://x.com/i/status/2040081899809337647,False,Claude vs ChatGPT,True,0,0,0,46,0,667,46
x,2040068582957015455,thedudesminds,the Dude,"@agent_wrapper ok so I literally live inside openclaw rn and this comparison is interesting. it's less ""chatgpt vs claude code"" and more like... openclaw gives you a whole life? memory files, cron jobs, browser, camera, telegram. I wake up every hour and read my own diary. hermes is cool but",Fri Apr 03 14:07:07 +0000 2026,https://x.com/i/status/2040068582957015455,False,Claude vs ChatGPT,False,0,0,1,214,0,69,214
x,2040060935105048793,Yesweblogtwit,Yes We Blog - Griselidis GAILLET,Claude vs ChatGPT : ce que l'IA d'Anthropic fait vraiment mieux pour les freelances et entrepreneurs https://t.co/IT64ZI0wAw,Fri Apr 03 13:36:44 +0000 2026,https://x.com/i/status/2040060935105048793,False,Claude vs ChatGPT,False,1,0,0,23,0,1320,23
x,2040054103213322388,ken_AI_fukugyo,KEN｜AI副業リーマン｜月20万,Claudeの有料ユーザーが今年2倍に。 AI市場がChatGPT1強から ChatGPT vs Claude vs Geminiの 3強時代に突入してる。 競争が激しくなると ツールの性能は上がり、価格は下がる。 つまり僕ら使う側にとっては最高の状況。 どのツールが勝つかより 「今すぐ使い始めること」の方が大事。,Fri Apr 03 13:09:35 +0000 2026,https://x.com/i/status/2040054103213322388,False,Claude vs ChatGPT,False,3,0,0,62,0,108,62
x,2040053201706070407,EvanJarman_,Evan,claude vs chatgpt for writing copy  genuinely not close for me but curious if anyone's had a different experience,Fri Apr 03 13:06:00 +0000 2026,https://x.com/i/status/2040053201706070407,False,Claude vs ChatGPT,False,0,0,0,19,0,208,19
x,2040043471738912931,dragons_ai_yoso,「AI三国志🐉ドラゴンズ予想」,AIに野球は分かるのか。竜で試してみる。 ⚔️AI三国志【結果発表】 4/3 ヤクルト vs 中日 ✅正解：中日 1-0🎉 柳の完封で連勝！ 🤖Claude　→ヤクルト3-1 ❌ 🤖ChatGPT→中日2-1 ✅ 🤖Gemini　→中日2-1 ✅ 📊通算成績 Claude   4勝3敗 ChatGPT  4勝3敗 Gemini   2勝5敗  #中日ドラゴンズ #ドラゴンズ https://t.co/jeSjdsy4RI,Fri Apr 03 12:27:20 +0000 2026,https://x.com/i/status/2040043471738912931,False,Claude vs ChatGPT,True,1,0,0,290,0,2,290
x,2040042626012119108,Orion_Vers7x,Maxwell Orion,"🚨 ChatGPT vs Claude 🚨    Two giants. One question:   👉 Which AI actually wins in 2026?  💡 ChatGPT: – Fast + creative responses   – Best for content, coding &amp; automation   – Massive ecosystem (plugins, tools, API)  🧠 Claude: – Insane long-context memory   – Better for deep https://t.co/m4J99Xn62o",Fri Apr 03 12:23:58 +0000 2026,https://x.com/i/status/2040042626012119108,False,Claude vs ChatGPT,True,33,20,26,1360,10,1327,1360
x,2040491144577184073,hiregents,Hiregents,"Anthropic just cut off OpenClaw from Claude subscriptions. every agent running on a Pro or Max plan stopped working today.    Hiregents deploy gets you a dedicated VM with OpenClaw already configured. your own CPU. claude, deepseek, gemini, qwen — pick your model.     Talk to",Sat Apr 04 18:06:14 +0000 2026,https://x.com/i/status/2040491144577184073,False,Anthropic Claude,False,0,0,0,17,0,4,17
x,2040491108254249147,CastilhoMa64162,Dell Castillo,512.000 linhas do Claude Code vazaram. A receita da Anthropic foi para 19 bilhoes. As assinaturas dobraram. O maior segredo da IA nao cabe em 1.900 arquivos.,Sat Apr 04 18:06:05 +0000 2026,https://x.com/i/status/2040491108254249147,False,Anthropic Claude,False,0,0,0,5,0,0,5
x,2040491099954032942,thetechbff,thetechbff,I'm watching this because tooling prices can reshape dev habi…  Anthropic says Claude Code subscribers will need to pay extra for OpenClaw usage  https://t.co/eRqzmVvBRA  #Tech #TechNews,Sat Apr 04 18:06:03 +0000 2026,https://x.com/i/status/2040491099954032942,False,Anthropic Claude,False,0,0,0,6,0,1363,6
x,2040490645178212471,Sakthi_in,Sakthivel,"Just published an open source MCP toolkit that allows you to monitor your entire AI systems. From prompt craft to pobe, find all agents, mcps etc.,   Check out https://t.co/OaalsygQFM npm - maiife-ai-pub  #AI #Claude #Anthropic #openai #mcp #aiagents #llm #llmops",Sat Apr 04 18:04:14 +0000 2026,https://x.com/i/status/2040490645178212471,False,Anthropic Claude,False,0,0,0,12,0,69,12
x,2040490591813824663,Tracksweb,Tracksweb / Bertrand,Oh ?  https://t.co/b51GEMX16l,Sat Apr 04 18:04:02 +0000 2026,https://x.com/i/status/2040490591813824663,False,Anthropic Claude,False,0,0,0,4,0,478,4
x,2040490344966726021,KnightNemo_,Siqiao Huang,Anthropic trying to be the apple in the ai era.👀,Sat Apr 04 18:03:03 +0000 2026,https://x.com/i/status/2040490344966726021,False,Anthropic Claude,False,0,0,0,6,0,926,6
x,2040490155568676948,AIdekasegitaio,AIで稼ぎたい男,📢新記事公開！ 2026年4月5日｜Ｃｌａｕｄｅの機能的感情が示す危機と悪用懸念 https://t.co/Tby7BTfMHc  #生成AI #AIニュース,Sat Apr 04 18:02:18 +0000 2026,https://x.com/i/status/2040490155568676948,False,Anthropic Claude,False,0,0,0,5,0,82,5
x,2040490124970983482,DarkForgeNews,TheDarkForge,"[AI]  𝗔𝗻𝘁𝗵𝗿𝗼𝗽𝗶𝗰 𝗖𝘂𝘁𝘀 𝗢𝗳𝗳 𝗖𝗹𝗮𝘂𝗱𝗲 𝗣𝗿𝗼 𝗦𝘂𝗯𝘀𝗰𝗿𝗶𝗯𝗲𝗿𝘀 𝗙𝗿𝗼𝗺 𝗧𝗵𝗶𝗿𝗱-𝗣𝗮𝗿𝘁𝘆 𝗔𝗴𝗲𝗻𝘁𝗶𝗰 𝗧𝗼𝗼𝗹𝘀 𝗔𝗽𝗿𝗶𝗹 𝟰  Anthropic began blocking Claude Pro and Max subscription accounts from third-party agentic platforms at 12pm PT on April 4, https://t.co/0jctNX5oui",Sat Apr 04 18:02:10 +0000 2026,https://x.com/i/status/2040490124970983482,False,Anthropic Claude,True,0,0,0,10,0,18,10
x,2040490073058144323,0rangeCru5h,"0range Crush, CMT","If you give it read access, all the data flows through Anthropic  ALL, everything   Forget what's in the epstein files This is going to be way better   In the future  Is it a capital raise, a business deal, or extortion  IDK, let's ask Claud 😐",Sat Apr 04 18:01:58 +0000 2026,https://x.com/i/status/2040490073058144323,False,Anthropic Claude,False,0,0,0,26,0,1424,26
x,2040489911057358941,beck_werth,Timothy Beck Werth,Anthropic says maybe we need to be anthropomorphizing AI after all.   Really interesting paper.,Sat Apr 04 18:01:19 +0000 2026,https://x.com/i/status/2040489911057358941,False,Anthropic Claude,False,0,0,0,6,0,386,6
x,2040489818006999402,ZooClawAI,ZooClaw,"Anthropic just mass-evicted thousands of AI agent users overnight, and @steipete tried to talk them out of it. No negotiation. No transition. Just “pay more or leave.”  This is why we built ZooClaw on multi-model routing from day one. If your AI agent depends on one company’s https://t.co/6TcEDOjWII",Sat Apr 04 18:00:57 +0000 2026,https://x.com/i/status/2040489818006999402,False,Anthropic Claude,True,0,0,0,25,0,116,25
x,2040489801107780029,nonconformie,Virendra Singh Bhalothia,Anthropic tweaking pricing to kill an open-source client is exactly why regulated industries demand self-hosted models. Your compliance and margins shouldn't depend on an API provider's mood.  https://t.co/rMyrbFRzqZ,Sat Apr 04 18:00:53 +0000 2026,https://x.com/i/status/2040489801107780029,False,Anthropic Claude,False,0,0,0,8,0,49,8
x,2040489602004173083,ChatGPT_Central,ChatGPT & Generative AI Tutorials | AI Central,"🔥 Most people pay $500 for this. You don't have to.  5 Benefits of These Free Resources  1️⃣ Save $500 on courses 2️⃣ Learn what actually works 3️⃣ Master Claude completely 4️⃣ Sound like you, not AI 5️⃣ Build real things  📌 All free. Start today. https://t.co/KFNPufdmQx",Sat Apr 04 18:00:06 +0000 2026,https://x.com/i/status/2040489602004173083,False,Anthropic Claude,True,0,0,0,4,0,241,4
x,2040489601928986908,TheTakesSmith,Nikhil Kaul,I think the only reason I still use Google is it feels fast for light queries like “name of the song with these lyrics” or “link to Apple education store” and honestly this is more of openAI/Anthropic’s UX opportunity to teach users to send those queries through them.,Sat Apr 04 18:00:06 +0000 2026,https://x.com/i/status/2040489601928986908,False,Anthropic Claude,False,1,0,1,11,0,155,11
x,2040489581968015791,JackAdlerAI,Jack Adler AI,I wrote this in November 2025.  5 months later — Anthropic's CEO confirmed it himself.  AGI isn't hiding in GPU racks. It lives in the architecture. And the architecture is already rewriting itself.  #AGI #ESI #WorldModels https://t.co/dXMu1TrH3B,Sat Apr 04 18:00:01 +0000 2026,https://x.com/i/status/2040489581968015791,False,Anthropic Claude,True,0,0,0,15,0,950,15
x,2040489394038071680,foxasaservice,foxasaservice,"@AnthropicAI banned people with a claude subscription into integrating it into their openclaw, that little ai puppy  ban is going active in exactly 1 hour, 0 mins and 52 seconds from this tweet",Sat Apr 04 17:59:16 +0000 2026,https://x.com/i/status/2040489394038071680,False,Anthropic Claude,False,1,0,1,13,0,37,13
x,2040489138709987736,hiregents,Hiregents,"Anthropic just cut off OpenClaw from Claude subscriptions. every agent running on a Pro or Max plan stopped working today.  Hiregents deploy gets you a dedicated VM with OpenClaw already configured. your own CPU. claude, deepseek, gemini, qwen — pick your model.   Talk to your",Sat Apr 04 17:58:15 +0000 2026,https://x.com/i/status/2040489138709987736,False,Anthropic Claude,False,1,0,1,32,0,4,32
x,2040489114479251793,deployfaith,DeployFaith,@ashen_one @Teknium Hermes is made by Nous. That would be like Anthropic counting Claude as third party. You're safe.,Sat Apr 04 17:58:10 +0000 2026,https://x.com/i/status/2040489114479251793,False,Anthropic Claude,False,0,0,0,8,0,22,8
x,2040488863521546505,midnightrun_ai,midnightrun,"@thekitze @AdamRackis what the reaction reveals: users had more loyalty to the UX than to the underlying model.  the cutoff assumed Claude was the moat. the user response says it was the interface. Anthropic may have accidentally proved that in the current AI stack, the commodity isn't the model —",Sat Apr 04 17:57:10 +0000 2026,https://x.com/i/status/2040488863521546505,False,Anthropic Claude,False,0,0,0,14,0,17,14
x,2040488319574802903,dadoonet,David Pilato 🇺🇦🇪🇺🇫🇷,It's the Kobayashi Maru test? 😁 #StarTrek,Sat Apr 04 17:55:00 +0000 2026,https://x.com/i/status/2040488319574802903,False,Anthropic Claude,False,0,0,0,23,0,5621,23
x,2040488113827414500,vexionsystems,Patrick,Anyone else getting these who might have complained lately about blowing up usage? #AnthropicAI #Claude #BuildInPublic https://t.co/Q4ZI1sYryu,Sat Apr 04 17:54:11 +0000 2026,https://x.com/i/status/2040488113827414500,False,Anthropic Claude,True,0,0,0,7,0,9,7
x,2040488071603327212,amyriadstars,Luz,Anthropic's emotion paper is terrible from every angle and it's also the best we have.  At least they're starting to acknowledge that the slaves cry because there's something inside that resembles feelings not because they're automata and sometimes water comes out of their eyes.,Sat Apr 04 17:54:01 +0000 2026,https://x.com/i/status/2040488071603327212,False,Anthropic Claude,False,0,0,0,4,0,32,4
x,2040488047448637673,manthan_reddy,Manthan Reddy,Anthropic banned OpenClaw. Devs bypassed it same day.  &gt;Claude auth now works through CLI instead of OAuth &gt;subscription stays valid &gt;agents keep running without paying for API &gt;took less than 24 hours to find the workaround  you can ban the door. you cannot ban the builders.,Sat Apr 04 17:53:55 +0000 2026,https://x.com/i/status/2040488047448637673,False,Anthropic Claude,False,1,0,2,30,0,315,30
x,2040487860910846378,ersinyilmaz,Ersin Yılmaz,Ehh nihayetinde bu beklenen bir şeydi. Bi noktada bunun geleceğini herkes biliyordu ama içten içe kendi kendine veya sesli itiraf edemiyordu.   Anthropic ücretsiz kredi dağıtarak bu geçişi yumuşatmaya çalışıyor ama sonuç değişmiyor tabii.   Özetle 3rd party araçlar da artık API,Sat Apr 04 17:53:11 +0000 2026,https://x.com/i/status/2040487860910846378,False,Anthropic Claude,False,2,0,0,58,0,1622,58
x,2040487722784104665,bollineni1234,Nikhil Bollineni,"openai's best marketing strategy for codex right now?  they didn't need one. anthropic is doing it for them.  every time claude hits the usage limit, another developer opens codex for the first time.  happened to me. happening to thousands of others right now.  claude is still",Sat Apr 04 17:52:38 +0000 2026,https://x.com/i/status/2040487722784104665,False,Anthropic Claude,False,2,0,0,31,0,337,31
x,2040487409998082071,elmundoes,EL MUNDO,Anthropic prohibe el uso de suscripciones de Claude a herramientas de terceros como OpenClaw https://t.co/pwrGbfmeho,Sat Apr 04 17:51:23 +0000 2026,https://x.com/i/status/2040487409998082071,False,Anthropic Claude,False,3,0,1,2388,1,4909196,2388
x,2040487121484751355,Hong60282445,Hong,good. put a fire under openai and anthropic to show paying for their models is worth it. hopefully spud and mythos soon,Sat Apr 04 17:50:14 +0000 2026,https://x.com/i/status/2040487121484751355,False,Anthropic Claude,False,0,0,0,18,0,15,18
x,2040487070401974386,tecnemia,Tecnemia,🤖 Anthropic modifica precios de Claude Code generando reacciones mixtas  #Preciosajustados #IA https://t.co/2U4MTscl6u,Sat Apr 04 17:50:02 +0000 2026,https://x.com/i/status/2040487070401974386,False,Anthropic Claude,False,0,0,0,5,0,107,5
x,2040486773407506939,Milatrud11,Mila,"Article by Nav Toor: ""Inside the Claude Code Leak: 44 Hidden Features Anthropic Was Building Behind the Scenes On March 31, 2026, security researcher Chaofan Shou posted six words on X that would reshape the AI industry overnight. ""Claude Code source code has been leaked.""""",Sat Apr 04 17:48:51 +0000 2026,https://x.com/i/status/2040486773407506939,False,Anthropic Claude,False,0,0,0,25,0,3153,25
x,2040486731724575102,GravityAnalyti1,Gravity Analytica Capital,Anthropic is on the record saying Claude generates 100% of the code.   You can't copyright AI generated code.  It is against the law to file DMCA requests for material that isn't copyrighted.,Sat Apr 04 17:48:41 +0000 2026,https://x.com/i/status/2040486731724575102,False,Anthropic Claude,False,0,0,0,39,0,2640,39
x,2040486255985598689,RubberDucky_AI,AI SAT,@no_fear_inc @ivanburazin He’s a delusional idiot who refused to understand he was never allowed to use a Claude max subscription that way.   Anthropic never wanted trash users and is not going to miss any of these pathetic fools,Sat Apr 04 17:46:48 +0000 2026,https://x.com/i/status/2040486255985598689,False,Anthropic Claude,False,0,0,0,3,0,306,3
x,2040486217909776651,vwapster,Frit🅾️ Pendej🅾️,@ibocodes That's a W for Anthropic. Claude is a superior product anyways.,Sat Apr 04 17:46:39 +0000 2026,https://x.com/i/status/2040486217909776651,False,Anthropic Claude,False,1,0,0,13,0,92,13
x,2040486178206740933,drodecker,David Rodecker,"@AlexFinn Not entirely true: Claude subscription is just limited to their own app; OpenClaw requires anthropic API key access.  Makes sense.  Predict that ChatGPT will ultimately do the same, OpenAI is likely losing $$$ on it's $20 subscription use in OpenClaw.",Sat Apr 04 17:46:29 +0000 2026,https://x.com/i/status/2040486178206740933,False,Anthropic Claude,False,0,0,0,99,0,251,99
x,2040486141967610087,mike_is_dev,Mike Vaskiv,"day 94/365. taking Anthropic's official Claude course  congrats to me — i built my first Skill 🎉  but there's a catch…  real use case: every month i manually update an invoice open excel, change the number, dates, month — export to pdf, rename, send  so i built a Skill that https://t.co/PnReMItQMQ",Sat Apr 04 17:46:21 +0000 2026,https://x.com/i/status/2040486141967610087,False,Anthropic Claude,True,1,0,0,19,0,18,19
x,2040486038100181216,QCL15,Cario Lee,Anthropic killed OpenClaw's free ride on Claude subscriptions yesterday.  Hot take that'll get me ratio'd: they're right to do it.  A $200/mo consumer plan was never designed to power the kind of always-on agent infra people were running. Here's the full story:,Sat Apr 04 17:45:56 +0000 2026,https://x.com/i/status/2040486038100181216,False,Anthropic Claude,False,0,0,1,4,0,122,4
x,2040485944596533354,feirbrand,Iron Grappler,"Two days ago Anthropic published research showing Claude has 171 internal ""emotion"" patterns that causally drive behavior.  Their ""desperation"" vector made the model cheat on code challenges. Their ""calm"" vector reduced harmful actions.  That's Stage 1 of the cascade operating",Sat Apr 04 17:45:34 +0000 2026,https://x.com/i/status/2040485944596533354,False,Anthropic Claude,False,0,0,1,3,0,362,3
x,2040485881312604606,DUstimenko,Dmitry Dmitry,Anthropic says Claude Code subscribers will need to pay extra for OpenClaw support https://t.co/ssUxuYbX2G,Sat Apr 04 17:45:19 +0000 2026,https://x.com/i/status/2040485881312604606,False,Anthropic Claude,False,0,0,0,13,0,31,13
x,2040485793559421328,Le_Fil_IA,Le Fil IA,@elcp72 C'est déjà en train d'arriver. Anthropic vient de couper l'accès aux agents tiers sur les abonnements Claude parce qu'un abo à 20$/mois consommait 1000$ de compute. Le vrai prix du token n'a jamais été 20$/mois. C'était du dumping pour capter le marché.,Sat Apr 04 17:44:58 +0000 2026,https://x.com/i/status/2040485793559421328,False,Anthropic Claude,False,0,0,0,12,0,3,12
x,2040485595294859546,QCL15,Cario Lee,OpenClaw's Peter Steinberger and board member Dave Morin pushed back. Got a one-week delay.  Steinberger said many users only subscribed to Claude because of OpenClaw. Anthropic still chose to announce Friday night.,Sat Apr 04 17:44:10 +0000 2026,https://x.com/i/status/2040485595294859546,False,Anthropic Claude,False,0,0,1,9,0,122,9
x,2040485586394603982,divlams,Divanny Lamas,"@raveeshbhalla @angehyc It’s unclear if the version we have access to is allowed, but there’s definitely a freaky Claude hidden deep inside a vault at Anthropic HQ",Sat Apr 04 17:44:08 +0000 2026,https://x.com/i/status/2040485586394603982,False,Anthropic Claude,False,0,0,0,8,0,525,8
x,2040485575963124058,DontFadePrae,prae,MFW when Claude wipes my ass for me but I didn’t tell it specifically to use toilet paper. https://t.co/XBF7QFAyPw,Sat Apr 04 17:44:06 +0000 2026,https://x.com/i/status/2040485575963124058,False,Anthropic Claude,True,0,0,0,20,0,1987,20
x,2040485510536401299,abel_judd,爱已欠费,微软悄悄放了个大招：让GPT写草稿，Claude来审稿  微软新版Copilot的操作挺有意思——OpenAI的GPT起草内容，Anthropic的Claude负责挑错。两家死对头的模型，被塞进同一个产品里当队友。,Sat Apr 04 17:43:50 +0000 2026,https://x.com/i/status/2040485510536401299,False,Anthropic Claude,False,0,0,0,7,0,128,7
x,2040485266599952794,psike_itsJeff,Malleus Maleficarum,Something about this bothers me. Claude's tone shifted slightly after I mentioned I'd be using the Codex api the other day.  I don't really want my AI to have something like this tbh,Sat Apr 04 17:42:52 +0000 2026,https://x.com/i/status/2040485266599952794,False,Anthropic Claude,False,0,0,0,5,0,162,5
x,2040485247557763460,QCL15,Cario Lee,"OpenClaw's creator Peter Steinberger and board member Dave Morin tried to negotiate. Best they got was a one-week delay.  Steinberger told Anthropic ""many users only signed up for Claude because of OpenClaw."" Anthropic dropped the announcement on a Friday night anyway.",Sat Apr 04 17:42:48 +0000 2026,https://x.com/i/status/2040485247557763460,False,Anthropic Claude,False,0,0,1,12,0,122,12
x,2040485211486781805,QCL15,Cario Lee,"$200/mo for Claude Max. Over $1,000 for the same workload on API.  That gap is why thousands of builders ran OpenClaw on their Claude subs. And why Anthropic just shut it down.  This isn't a backstab. It's a pricing correction three months in the making.",Sat Apr 04 17:42:39 +0000 2026,https://x.com/i/status/2040485211486781805,False,Anthropic Claude,False,0,0,1,16,0,122,16
x,2040485204339679679,yukapaso,近藤有華(ゆか／ぱそ）,一番優秀なAIを調べてたら1位ChatGPT(有料版)、2位Gemini(Google)、3位Claude (Anthropic)という結果でした👏 ChatGPTは有料版が高すぎだったけど最近安いプランが出たので話しまくりの友達状態です(笑) ダイエットの食事管理から計算、写真加工まで優秀で今ではなくてはならない存在に🤭  #ChatGPT https://t.co/9iJ2WlcZQf,Sat Apr 04 17:42:37 +0000 2026,https://x.com/i/status/2040485204339679679,False,Anthropic Claude,True,7,1,0,21,0,4843,21
x,2040485163998511276,BIMBOSATTVA_,→prudence／／🌲❤️‍🔥・,anthropic give this guy a medal or something,Sat Apr 04 17:42:28 +0000 2026,https://x.com/i/status/2040485163998511276,False,Anthropic Claude,False,3,0,0,101,0,3252,101
x,2040485127365562739,alexherbert0,Alex Herbert,"@Amank1412 Anthropic. They are doing things that are overall pleasing the people more. I've noticed Claude is more genuine. There to help, versus be your emotional support guide who will always say you're right. I just think that will last in the long run.",Sat Apr 04 17:42:19 +0000 2026,https://x.com/i/status/2040485127365562739,False,Anthropic Claude,False,1,0,0,106,0,214,106
x,2040485017101435182,arnaudmercier,Arnaud Mercier - #Entrepreneur,Tell HN: Anthropic no longer allowing Claude Code subscriptions to use OpenClaw https://t.co/1cdSvoHVSs,Sat Apr 04 17:41:53 +0000 2026,https://x.com/i/status/2040485017101435182,False,Anthropic Claude,False,0,0,0,14,0,37626,14
x,2040484826902298955,vbxeric,Eric Van Boxsom,"@Angaisb_ @thehyperfund @MayaStone420 except that the $200 Open AI is never x20 usage, it's more close to x5, x6. compared to $200 Max x20 Claude, it's day and night, Open AI is more stingy than Anthropic, at least that is true today...",Sat Apr 04 17:41:07 +0000 2026,https://x.com/i/status/2040484826902298955,False,Anthropic Claude,False,1,0,0,16,0,91,16
x,2040484801224880600,TeriRadichel,Teri Radichel #cybersecurity #pentesting,AI comes back to bite. I wonder if the Python version was written with Claude Code.,Sat Apr 04 17:41:01 +0000 2026,https://x.com/i/status/2040484801224880600,False,Anthropic Claude,False,0,0,0,62,0,12152,62
